,commercial_area_name,commercial_area_code,week,floating_population,total_sales,total_customers
4500,행당시장상점가,3130066,WEDNESDAY,483574.0,11298692349,425180.0
4501,왕십리도선동상점가,3130067,WEDNESDAY,744629.0,14886670829,315066.0
4502,마장축산물시장,3130068,WEDNESDAY,601050.0,3683312253,114881.0
4503,"한양대앞상점가(한양시장, 왕십리맛골목)",3130069,WEDNESDAY,364170.0,6957373704,668127.0
4504,뚝섬역상점가,3130070,WEDNESDAY,285532.0,9245243574,443010.0
4505,성수역 골목형상점가,3130071,WEDNESDAY,33103.0,3273395886,216351.0
4506,성동용답상가시장,3130072,WEDNESDAY,510744.0,11507349725,662142.0
4507,뚝도시장,3130073,WEDNESDAY,304298.0,6982158781,228796.0
4508,영동교골목시장,3130074,WEDNESDAY,237082.0,462720120,18273.0
4509,노룬산시장(노룬산골목시장),3130075,WEDNESDAY,79859.0,166077929,5323.0
4510,능동로골목시장,3130076,WEDNESDAY,132921.0,1261546684,44234.0
4511,조양시장,3130077,WEDNESDAY,32623.0,0,0.0
4512,화양제일골목시장,3130078,WEDNESDAY,131439.0,1272286233,73795.0
4513,한아름시장,3130079,WEDNESDAY,63093.0,362037899,13321.0
4514,자양골목전통시장(자양골목시장),3130081,WEDNESDAY,422999.0,4159491845,253278.0
4515,면곡골목시장,3130082,WEDNESDAY,39925.0,284106937,10296.0
4516,"중곡제일시장(중곡제일골목시장, 광성시장)",3130083,WEDNESDAY,141239.0,9255521463,426416.0
4517,신성시장(신성골목시장),3130084,WEDNESDAY,140974.0,1869628637,63997.0
4518,서울약령시장,3130086,WEDNESDAY,862851.0,28567480110,313492.0
4519,경동광성상가(경동시장),3130087,WEDNESDAY,65182.0,40680178597,927929.0
4520,경동시장,3130088,WEDNESDAY,34009.0,52624326879,1497233.0
4521,청량리수산시장,3130089,WEDNESDAY,50613.0,19030857644,446297.0
4522,청량리종합시장,3130090,WEDNESDAY,211639.0,92754662337,3290382.0
4523,청량종합도매시장,3130091,WEDNESDAY,312279.0,8848357899,84329.0
4524,청량리농수산물시장,3130092,WEDNESDAY,238652.0,38839835320,934637.0
4525,동서시장,3130093,WEDNESDAY,42300.0,52299892692,2091073.0
4526,청량리청과물시장,3130094,WEDNESDAY,111663.0,84094208930,3239191.0
4527,청량리전통시장,3130095,WEDNESDAY,308090.0,8680875083,318661.0
4528,동부시장,3130096,WEDNESDAY,37413.0,561929055,18121.0
4529,답십리 건축자재시장,3130097,WEDNESDAY,451425.0,5027079650,70374.0
4530,회기시장,3130098,WEDNESDAY,159138.0,1570469390,70541.0
4531,전농로터리시장,3130099,WEDNESDAY,184091.0,1903564488,73132.0
4532,답십리시장,3130100,WEDNESDAY,152852.0,2013439187,97832.0
4533,답십리현대시장,3130101,WEDNESDAY,291915.0,1339813248,79838.0
4534,이문제일시장,3130102,WEDNESDAY,29243.0,89361117,1536.0
4535,이경시장,3130103,WEDNESDAY,75301.0,291440416,14351.0
4536,전곡시장,3130104,WEDNESDAY,40209.0,2385765710,126285.0
4537,장미제일시장(중화동제일시장),3130105,WEDNESDAY,184852.0,794757255,38857.0
4538,중랑동부시장,3130106,WEDNESDAY,543765.0,6281611263,375779.0
4539,중랑동부시장(중랑교종합상가),3130107,WEDNESDAY,22906.0,254470004,5819.0
4540,태능엔터피아(태릉시장),3130108,WEDNESDAY,27136.0,74297241,3039.0
4541,묵1동도깨비시장,3130109,WEDNESDAY,50510.0,1463402701,54447.0
4542,면목골목시장(면목시장),3130110,WEDNESDAY,221123.0,7394170665,290291.0
4543,"동원전통종합시장(동원시장, 동원전통시장 상점가)",3130111,WEDNESDAY,578149.0,16573798354,702620.0
4544,사가정시장,3130112,WEDNESDAY,566477.0,6163192629,298163.0
4545,신아타운,3130113,WEDNESDAY,31012.0,4195897342,141090.0
4546,우림골목시장,3130115,WEDNESDAY,537100.0,8928052564,424602.0
4547,동성타워프라자,3130116,WEDNESDAY,13753.0,101350545,2741.0
4548,정릉시장,3130117,WEDNESDAY,269942.0,6486847867,338082.0
4549,정릉골 골목형상점가,3130118,WEDNESDAY,109607.0,401646385,12057.0
4550,정릉아리랑시장,3130119,WEDNESDAY,133046.0,392309254,23129.0
4551,돈암시장(돈암제일시장),3130120,WEDNESDAY,376254.0,8984230025,406934.0
4552,길음시장,3130121,WEDNESDAY,24804.0,848652835,23827.0
4553,밤나무골시장,3130122,WEDNESDAY,30077.0,12312410,156.0
4554,꿈의숲 장곡 골목형상점가,3130123,WEDNESDAY,108913.0,633088028,27016.0
4555,장위전통시장,3130125,WEDNESDAY,214963.0,1006032244,49980.0
4556,새석관시장,3130126,WEDNESDAY,22487.0,10908416,39.0
4557,석관시장,3130127,WEDNESDAY,41187.0,87576904,2148.0
4558,돌곶이시장(석관황금시장),3130128,WEDNESDAY,332210.0,1075872710,39543.0
4559,장미원골목시장,3130129,WEDNESDAY,170271.0,1632015275,66466.0
4560,동북프라자,3130131,WEDNESDAY,39109.0,1609905793,75045.0
4561,삼양골목시장(삼양시장),3130132,WEDNESDAY,85330.0,2804796955,182373.0
4562,우이골목시장(우이시장),3130133,WEDNESDAY,190528.0,2824404630,125762.0
4563,"솔샘시장(미아6,7동골목시장)",3130134,WEDNESDAY,49963.0,2293314137,112243.0
4564,수유중앙골목시장(수유중앙시장),3130135,WEDNESDAY,154843.0,1211037040,44066.0
4565,수유재래시장,3130136,WEDNESDAY,72416.0,5779753,380.0
4566,"수유전통시장(수유시장, 수유골목시장)",3130137,WEDNESDAY,122441.0,18677629756,708059.0
4567,수유프라자,3130138,WEDNESDAY,14179.0,43652923,609.0
4568,강북종합전통시장(강북종합골목시장),3130139,WEDNESDAY,283655.0,5706689958,187808.0
4569,숭인시장,3130140,WEDNESDAY,32221.0,3011420890,196011.0
4570,강북북부골목시장,3130141,WEDNESDAY,127029.0,688615983,24847.0
4571,강북북부시장,3130142,WEDNESDAY,14251.0,12193856,537.0
4572,방천골목시장,3130143,WEDNESDAY,153720.0,1157852170,27922.0
4573,백운시장,3130144,WEDNESDAY,41593.0,8004453,544.0
4574,쌍문역둘리상점가,3130145,WEDNESDAY,99442.0,1602503096,61990.0
4575,쌍문시장(쌍문역골목시장),3130146,WEDNESDAY,907107.0,9381668852,511198.0
4576,쌍문역동측상점가,3130147,WEDNESDAY,237912.0,4549039090,236935.0
4577,방학동도깨비시장,3130148,WEDNESDAY,149389.0,8121936523,462110.0
4578,창동신창시장,3130149,WEDNESDAY,433761.0,4291492482,230979.0
4579,창동골목시장,3130150,WEDNESDAY,222976.0,2970874369,180994.0
4580,신도봉시장,3130151,WEDNESDAY,23731.0,847945599,39735.0
4581,오!도봉거리 상점가,3130152,WEDNESDAY,59848.0,210958313,8153.0
4582,창동역상점가,3130153,WEDNESDAY,105401.0,5737962198,276822.0
4583,상계주공1단지(가)상가,3130154,WEDNESDAY,7981.0,323406258,21059.0
4584,상계중앙시장,3130157,WEDNESDAY,573394.0,5469543708,158219.0
4585,공릉동 도깨비시장,3130159,WEDNESDAY,370968.0,6081697568,260232.0
4586,수일시장,3130160,WEDNESDAY,18094.0,318739784,5824.0
4587,증산종합시장,3130161,WEDNESDAY,10162.0,397263077,7907.0
4588,증산골목시장,3130162,WEDNESDAY,52515.0,8339345,340.0
4589,응암오거리상점가,3130163,WEDNESDAY,249011.0,6214503614,294463.0
4590,"대림골목시장(대림시장, 양지시장)",3130165,WEDNESDAY,118256.0,3338237515,160430.0
4591,응암시장(신응암시장),3130166,WEDNESDAY,23967.0,561069030,13046.0
4592,연신내상점가(연빛거리),3130167,WEDNESDAY,723170.0,18915019043,830268.0
4593,연서시장,3130168,WEDNESDAY,99208.0,9072764029,457842.0
4594,대조시장,3130169,WEDNESDAY,413249.0,1573226408,99321.0
4595,제일시장,3130170,WEDNESDAY,48606.0,7692723596,511306.0
4596,불광먹자골목 골목형상점가,3130171,WEDNESDAY,138977.0,7352750714,221674.0
4597,모래내시장(서중시장),3130172,WEDNESDAY,84118.0,6435258109,272364.0
4598,백련시장,3130173,WEDNESDAY,44906.0,75958037,3235.0
4599,연희사러가,3130174,WEDNESDAY,20637.0,760627431,28459.0
4600,신촌 상인회(신촌상점가),3130175,WEDNESDAY,49492.0,1228605943,65728.0
4601,유진상가,3130176,WEDNESDAY,11675.0,4963533037,96958.0
4602,인왕시장(홍제골목형상점가),3130177,WEDNESDAY,16252.0,21877252744,649313.0
4603,이대 앞 스타트업 상점가,3130178,WEDNESDAY,34908.0,557288909,36330.0
4604,"이화여대 3,5,7길 상점가",3130179,WEDNESDAY,623760.0,6834393837,497919.0
4605,포방터시장,3130180,WEDNESDAY,131080.0,1420815559,61686.0
4606,아현가구거리상점가,3130181,WEDNESDAY,1297585.0,1578636384,7504.0
4607,영천시장,3130182,WEDNESDAY,251392.0,5407715880,260870.0
4608,상암동상점가,3130183,WEDNESDAY,724109.0,14066264666,418374.0
4609,마포농수산물시장,3130184,WEDNESDAY,5055.0,188631623,17795.0
4610,망원월드컵시장,3130185,WEDNESDAY,122755.0,7736151360,404730.0
4611,망원시장,3130186,WEDNESDAY,144364.0,4686146812,321193.0
4612,서교시장,3130189,WEDNESDAY,45800.0,261607380,7173.0
4613,홍대소상공인상점가,3130190,WEDNESDAY,296101.0,8581422367,277055.0
4614,홍대 걷고싶은 거리,3130191,WEDNESDAY,323065.0,16724008988,816895.0
4615,동진시장,3130192,WEDNESDAY,26436.0,14924667,1361.0
4616,용강동 상점가,3130194,WEDNESDAY,262903.0,7698650653,89967.0
4617,도화동 상점가,3130195,WEDNESDAY,940449.0,19339703445,640742.0
4618,공덕시장,3130196,WEDNESDAY,28574.0,3052223031,103764.0
4619,마포시장,3130197,WEDNESDAY,62115.0,5234250759,183879.0
4620,아현시장,3130198,WEDNESDAY,201941.0,3511627676,167513.0
4621,신월3동 골목시장,3130199,WEDNESDAY,159045.0,233943823,20228.0
4622,"신월7동 골목시장(약수시장, 우성상가)",3130200,WEDNESDAY,33876.0,449014663,15220.0
4623,월정로시장,3130201,WEDNESDAY,123262.0,814505833,56130.0
4624,신영시장,3130202,WEDNESDAY,72849.0,5288283338,239417.0
4625,서서울 골목형상점가,3130203,WEDNESDAY,45448.0,1797340440,106836.0
4626,경창시장,3130204,WEDNESDAY,103605.0,3250881369,156374.0
4627,신곡종합시장(신월6동 골목시장),3130205,WEDNESDAY,21364.0,8411748977,361640.0
4628,신정3동 골목시장,3130206,WEDNESDAY,27082.0,244520746,13058.0
4629,신정1동 골목시장(신정제일시장),3130207,WEDNESDAY,55626.0,1907637045,73659.0
4630,목동깨비시장(목3동시장),3130208,WEDNESDAY,197086.0,9451596345,474263.0
4631,목사랑시장(목4동시장),3130209,WEDNESDAY,173419.0,2642477206,178508.0
4632,목2동시장,3130210,WEDNESDAY,250338.0,6541589200,246352.0
4633,신정2동 골목시장(오목교중앙시장),3130211,WEDNESDAY,211126.0,127298069,6601.0
4634,공항시장,3130212,WEDNESDAY,224257.0,440558806,14113.0
4635,방신전통시장,3130213,WEDNESDAY,98295.0,4046544768,168574.0
4636,송화벽화시장(송화골목시장),3130214,WEDNESDAY,40168.0,9281118567,563375.0
4637,대원종합시장,3130215,WEDNESDAY,29490.0,18617125,1031.0
4638,화곡중앙시장,3130216,WEDNESDAY,135032.0,2928560789,174822.0
4639,화곡본동시장,3130217,WEDNESDAY,121449.0,4893958794,238994.0
4640,신월중앙시장,3130218,WEDNESDAY,36692.0,504849210,12569.0
4641,까치산시장,3130219,WEDNESDAY,497421.0,9654591506,601809.0
4642,등마루시장,3130220,WEDNESDAY,22900.0,160625802,4469.0
4643,"남부골목시장(남부화곡시장, 남부시장)",3130221,WEDNESDAY,312777.0,9645920941,542964.0
4644,오류시장,3130222,WEDNESDAY,186676.0,1737163332,82789.0
4645,고척근린시장,3130223,WEDNESDAY,150690.0,6502570394,346271.0
4646,개봉프라자(고척근린시장),3130224,WEDNESDAY,4186.0,148648237,2057.0
4647,개봉중앙시장,3130225,WEDNESDAY,269341.0,5809988842,335057.0
4648,고척프라자,3130226,WEDNESDAY,16301.0,326011321,13628.0
4649,고척골목시장상점가(그라운드 고척),3130227,WEDNESDAY,42456.0,3191768311,181886.0
4650,구로시장,3130228,WEDNESDAY,490949.0,1027453829,32174.0
4651,남구로시장,3130229,WEDNESDAY,402221.0,14393961047,695365.0
4652,가리봉시장,3130230,WEDNESDAY,65933.0,760230011,36866.0
4653,독산동 우시장,3130231,WEDNESDAY,101937.0,106428999267,806345.0
4654,독산동 맛나는거리상점가(독산동 맛나는거리),3130232,WEDNESDAY,84970.0,2207322066,113607.0
4655,남문시장,3130233,WEDNESDAY,97556.0,3450846205,151702.0
4656,대명여울빛거리시장(대명시장),3130235,WEDNESDAY,113709.0,11877371572,449457.0
4657,비단길현대시장(현대시장),3130236,WEDNESDAY,284447.0,14135488456,712053.0
4658,은행나무시장,3130238,WEDNESDAY,224030.0,3391406082,168650.0
4659,영등포유통상가,3130240,WEDNESDAY,17710.0,2621612646,170590.0
4660,선유도역 골목형상점가,3130241,WEDNESDAY,182378.0,5538528090,202260.0
4661,대림중앙 골목형상점가,3130242,WEDNESDAY,167481.0,2322284778,119381.0
4662,도림시장,3130243,WEDNESDAY,32095.0,6638868,178.0
4663,대림중앙시장,3130244,WEDNESDAY,210382.0,6111971312,190536.0
4664,영일시장,3130245,WEDNESDAY,169389.0,27572291191,300309.0
4665,영등포청과시장(조광시장),3130246,WEDNESDAY,865802.0,85382809580,943928.0
4666,우리시장,3130247,WEDNESDAY,144522.0,1705165526,129573.0
4667,영등포역지하도상점가,3130248,WEDNESDAY,67437.0,22870622075,2098850.0
4668,동남상가,3130249,WEDNESDAY,27529.0,565931383,9519.0
4669,삼구시장(로타리상가),3130250,WEDNESDAY,28542.0,251585452,7378.0
4670,영신상가(제일상가),3130253,WEDNESDAY,28152.0,1075406668,10297.0
4671,남서울상가,3130254,WEDNESDAY,25755.0,9618357,224.0
4672,영등포전통시장,3130255,WEDNESDAY,362448.0,7883727348,234365.0
4673,신동시장,3130256,WEDNESDAY,66856.0,209656642,2475.0
4674,영등포시장기계공구상가,3130257,WEDNESDAY,101010.0,1398388470,26020.0
4675,영진시장A동,3130258,WEDNESDAY,23440.0,1997448007,104249.0
4676,대신시장,3130259,WEDNESDAY,18963.0,29844982,939.0
4677,신대방1동골목상권,3130260,WEDNESDAY,80561.0,3240573492,182347.0
4678,성대전통시장(성대시장),3130261,WEDNESDAY,158025.0,11408816230,549241.0
4679,상도도깨비 골목형상점가,3130262,WEDNESDAY,84025.0,288350297,6382.0
4680,신노량진시장(기능상실),3130263,WEDNESDAY,7835.0,764891926,37984.0
4681,상도약수골목형상점가,3130264,WEDNESDAY,96973.0,274645176,10429.0
4682,노량진중앙시장,3130265,WEDNESDAY,105836.0,1568134230,144879.0
4683,만양로상점가,3130266,WEDNESDAY,59460.0,1210742415,48968.0
4684,본동인정시장(기능상실),3130267,WEDNESDAY,110135.0,45283042,1517.0
4685,상도전통시장,3130268,WEDNESDAY,120851.0,3430493126,158705.0
4686,강남시장(동작구 강남시장),3130269,WEDNESDAY,22984.0,162898886,2214.0
4687,흑석시장,3130270,WEDNESDAY,46980.0,453292939,19858.0
4688,남성역골목시장,3130271,WEDNESDAY,321340.0,8880046666,386703.0
4689,사당시장,3130272,WEDNESDAY,20484.0,76951766,5322.0
4690,남성사계시장(남성시장),3130273,WEDNESDAY,575164.0,16557616464,809997.0
4691,사당1동먹자골목상점가(사당1동먹자골목),3130274,WEDNESDAY,448959.0,8085727674,197028.0
4692,강남골목시장,3130275,WEDNESDAY,253665.0,2549380141,142723.0
4693,신림중앙시장(조원동 펭귄시장),3130276,WEDNESDAY,69907.0,118607506,5064.0
4694,조원동 펭귄시장(신림중앙시장),3130277,WEDNESDAY,108342.0,428999359,15363.0
4695,미성동 도깨비시장 골목형상점가,3130278,WEDNESDAY,155765.0,1103152348,61470.0
4696,관악신사시장,3130279,WEDNESDAY,325731.0,3556381702,242821.0
4697,신림종합시장,3130280,WEDNESDAY,15619.0,0,0.0
4698,우림시장,3130281,WEDNESDAY,27049.0,218368641,12067.0
4699,난곡 골목형상점가,3130282,WEDNESDAY,49218.0,73815921,2352.0
4700,신원시장,3130283,WEDNESDAY,404553.0,4560856787,229542.0
4701,관악종합시장(신원시장),3130284,WEDNESDAY,37106.0,73666944,4300.0
4702,서원동상점가,3130285,WEDNESDAY,564772.0,14910101814,812673.0
4703,신신림시장(삼성동시장),3130286,WEDNESDAY,65109.0,208078383,11219.0
4704,삼성동 시장(삼성동시장),3130287,WEDNESDAY,691278.0,1261656080,76180.0
4705,신림현대종합상가,3130288,WEDNESDAY,8824.0,105762068,1605.0
4706,봉일시장,3130289,WEDNESDAY,36498.0,96099777,4626.0
4707,영림시장,3130290,WEDNESDAY,258863.0,13233179934,639349.0
4708,봉천제일종합시장,3130291,WEDNESDAY,13373.0,43907789,2075.0
4709,봉천현대시장,3130292,WEDNESDAY,61383.0,938215217,34169.0
4710,봉천중앙시장,3130293,WEDNESDAY,64943.0,780004132,45725.0
4711,관악중부시장,3130294,WEDNESDAY,212021.0,4149228315,239147.0
4712,인헌시장(원당종합시장),3130295,WEDNESDAY,143848.0,8507647981,547745.0
4713,남부종합시장,3130296,WEDNESDAY,18604.0,6082653,1006.0
4714,양재시장,3130301,WEDNESDAY,36922.0,972285120,22691.0
4715,강남시장(강남구 강남시장),3130302,WEDNESDAY,29929.0,1284528106,38372.0
4716,영동전통시장,3130303,WEDNESDAY,220445.0,17218924336,735904.0
4717,신사상가,3130304,WEDNESDAY,11734.0,261997967,2991.0
4718,논현종합시장,3130305,WEDNESDAY,18582.0,15843079,784.0
4719,강남언주로,3130306,WEDNESDAY,165376.0,3564826820,80724.0
4720,도곡시장,3130307,WEDNESDAY,48348.0,2229851982,31275.0
4721,청담삼익시장,3130308,WEDNESDAY,14046.0,1771708190,22039.0
4722,강남개포시장,3130310,WEDNESDAY,137520.0,8108305854,395300.0
4723,새마을시장,3130311,WEDNESDAY,587343.0,15903642919,587673.0
4724,석촌시장,3130312,WEDNESDAY,160893.0,10134949424,368218.0
4725,방이시장,3130313,WEDNESDAY,602574.0,10760579898,535580.0
4726,풍납시장,3130314,WEDNESDAY,816624.0,4114276827,190406.0
4727,문정동 로데오거리 상점가(문정동 로데오거리),3130315,WEDNESDAY,383018.0,8702505954,110607.0
4728,마천시장,3130316,WEDNESDAY,47586.0,2209105263,103053.0
4729,마천중앙시장,3130317,WEDNESDAY,373376.0,4161662785,211500.0
4730,로데오거리상점가,3130318,WEDNESDAY,255915.0,18475205644,699974.0
4731,성내전통시장,3130319,WEDNESDAY,369292.0,2117287640,86274.0
4732,암사종합시장,3130320,WEDNESDAY,105981.0,8047373672,404637.0
4733,장신구 특화거리 상점가,3130321,WEDNESDAY,124818.0,451210712,4699.0
4734,고분다리전통시장,3130322,WEDNESDAY,87189.0,965521513,46872.0
4735,둔촌역전통시장,3130323,WEDNESDAY,169117.0,7140033503,258915.0
4736,길동복조리시장,3130324,WEDNESDAY,293540.0,3967337406,212012.0
4737,명일전통시장,3130325,WEDNESDAY,189503.0,2069691896,82652.0
4738,고덕 골목형상점가,3130326,WEDNESDAY,62171.0,7921227537,394257.0
4739,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",3130327,WEDNESDAY,38509.0,7254922073,70731.0
4740,이태원 관광특구,3001491,THURSDAY,1144569.0,41344159130,1483490.0
4741,명동 남대문 북창동 다동 무교동 관광특구,3001492,THURSDAY,4689190.0,303268769719,10122450.0
4742,동대문패션타운 관광특구,3001493,THURSDAY,2203568.0,70148253933,2177316.0
4743,종로·청계 관광특구,3001494,THURSDAY,5346955.0,153374685144,4060260.0
4744,잠실 관광특구,3001495,THURSDAY,2355933.0,177208933127,6496823.0
4745,강남 마이스 관광특구,3001496,THURSDAY,70428.0,72236871770,2268079.0
4746,이북5도청사,3110001,THURSDAY,93622.0,322988430,8551.0
4747,독립문역 1번,3110002,THURSDAY,302400.0,3984761345,145039.0
4748,세검정초등학교,3110003,THURSDAY,213215.0,746121438,18494.0
4749,대신고등학교,3110004,THURSDAY,418798.0,309918135,6047.0
4750,세검정,3110005,THURSDAY,63537.0,533893544,7062.0
4751,부암동주민센터,3110006,THURSDAY,4255.0,28174591,2137.0
4752,사직공원(한국사회과학도서관),3110007,THURSDAY,553952.0,23667931,269.0
4753,배화여자대학교(박노수미술관),3110008,THURSDAY,723856.0,2464561479,128887.0
4754,자하문터널,3110009,THURSDAY,90430.0,547447913,14014.0
4755,평창동서측,3110010,THURSDAY,92954.0,1367469371,61070.0
