,name,commercial_area_code,pop_type,total_pop
2113,전농119안전센터,3110201,RESIDENT,1868.0
2114,금천어울림복지센터,3110733,RESIDENT,1868.0
2115,영등포청과시장(조광시장),3130246,WORKING,1867.0
2116,당산반도유보라팰리스아파트,3110774,WORKING,1865.0
2117,석촌역 6번,3111012,WORKING,1865.0
2118,신월1동주민센터,3110597,WORKING,1864.0
2119,서울나래학교(염곡어린이공원),3110944,WORKING,1864.0
2120,개포지구대옆,3110980,WORKING,1863.0
2121,석계역 2번,3110423,RESIDENT,1860.0
2122,종암초등학교,3110186,RESIDENT,1856.0
2123,혜회동주민센터,3110024,WORKING,1853.0
2124,안암역 3번,3110313,WORKING,1852.0
2125,역촌노인복지관,3110455,WORKING,1848.0
2126,성북초등학교앞,3110283,RESIDENT,1840.0
2127,대림역 11번,3110771,RESIDENT,1836.0
2128,성동용답상가시장,3130072,WORKING,1836.0
2129,신대방1동골목상권,3130260,WORKING,1835.0
2130,용마초등학교,3110167,WORKING,1834.0
2131,관악구 중앙길,3110892,WORKING,1832.0
2132,독산동성당,3110744,WORKING,1830.0
2133,홍제성원아파트,3110523,RESIDENT,1828.0
2134,망원월드컵시장,3130185,WORKING,1824.0
2135,응암정보도서관,3110469,WORKING,1818.0
2136,방아다리근린공원(횃불트리니티신학대학원대학교),3110937,RESIDENT,1816.0
2137,"대림골목시장(대림시장, 양지시장)",3130165,RESIDENT,1812.0
2138,강남구보훈회관,3110982,WORKING,1810.0
2139,대신고등학교,3110004,RESIDENT,1796.0
2140,번동주공2단지,3110381,WORKING,1795.0
2141,굽은다리역 3번,3111080,WORKING,1793.0
2142,서울중앙시장(신중앙시장),3130052,WORKING,1793.0
2143,방배역 1번,3110923,RESIDENT,1792.0
2144,종로구청,3120004,RESIDENT,1788.0
2145,암사역 3번(천호동자전거거리),3111052,WORKING,1787.0
2146,자양동우체국,3110157,WORKING,1783.0
2147,부암동주민센터,3110006,RESIDENT,1780.0
2148,낙성대역 1번(관악구민 종합체육센터),3110900,WORKING,1780.0
2149,장승배기역,3120154,WORKING,1775.0
2150,불광역 8번,3110487,RESIDENT,1768.0
2151,한성대입구역 3번,3110291,WORKING,1767.0
2152,쌍문2동우체국,3110398,WORKING,1765.0
2153,서경대학교,3110294,WORKING,1764.0
2154,공항고등학교,3110641,WORKING,1759.0
2155,뚝도시장,3130073,RESIDENT,1756.0
2156,구의1동주민센터,3110166,WORKING,1753.0
2157,도봉역 2번,3110407,WORKING,1753.0
2158,미근동,3110539,RESIDENT,1748.0
2159,시흥동 은행나무사거리,3110753,WORKING,1742.0
2160,화랑대철도공원,3110442,RESIDENT,1740.0
2161,미아사거리역,3120078,RESIDENT,1740.0
2162,신원시장,3130283,RESIDENT,1740.0
2163,장승배기역 4번,3110826,WORKING,1740.0
2164,도봉산입구,3110397,WORKING,1739.0
2165,상도도깨비 골목형상점가,3130262,RESIDENT,1736.0
2166,남구로시장,3130229,WORKING,1733.0
2167,남구로역 3번,3110710,WORKING,1732.0
2168,문래중학교,3110756,WORKING,1732.0
2169,중부경찰서(영화인의거리),3120030,RESIDENT,1728.0
2170,세검정,3110005,WORKING,1726.0
2171,이촌동점보아파트,3110078,RESIDENT,1724.0
2172,신당역 3번,3110056,WORKING,1723.0
2173,대원고등학교,3110168,WORKING,1723.0
2174,종각역,3120006,RESIDENT,1720.0
2175,둔촌2동주민센터,3111076,WORKING,1720.0
2176,관악중부시장,3130294,WORKING,1714.0
2177,개화산역 1번,3110633,RESIDENT,1712.0
2178,청운초등학교,3110011,RESIDENT,1708.0
2179,신길2동우편취급국,3110803,WORKING,1707.0
2180,중랑동부시장,3130106,WORKING,1706.0
2181,예일여고,3110457,WORKING,1701.0
2182,인헌시장(원당종합시장),3130295,WORKING,1695.0
2183,영동교골목시장,3130074,RESIDENT,1692.0
2184,충정로역 3번,3110538,RESIDENT,1688.0
2185,홍대소상공인상점가,3130190,WORKING,1687.0
2186,대림1동주민센터,3110790,WORKING,1685.0
2187,방신전통시장,3130213,RESIDENT,1684.0
2188,옥수동우편취급국,3110100,WORKING,1684.0
2189,용두사거리,3110184,WORKING,1684.0
2190,독산119안전센터,3110736,WORKING,1683.0
2191,경희대후문,3110214,WORKING,1682.0
2192,아카데미하우스,3110337,WORKING,1681.0
2193,신한은행 신월동지점,3110606,WORKING,1676.0
2194,망우역 1번,3110265,WORKING,1672.0
2195,독립문역 1번,3110002,WORKING,1669.0
2196,전농중학교,3110216,WORKING,1669.0
2197,금호사거리,3110107,RESIDENT,1668.0
2198,상계5동주민센터,3110428,WORKING,1665.0
2199,서일대학교,3110274,WORKING,1664.0
2200,비단길현대시장(현대시장),3130236,WORKING,1661.0
2201,독립문역 1번,3110002,RESIDENT,1660.0
2202,청량리전통시장,3130095,RESIDENT,1660.0
2203,쌍문역동측상점가,3130147,WORKING,1660.0
2204,갈산공원,3110623,WORKING,1657.0
2205,신금호역 골목형상점가,3130063,RESIDENT,1656.0
2206,신창초등학교,3110404,WORKING,1653.0
2207,정릉아리랑시장,3130119,RESIDENT,1652.0
2208,금호삼성래미안아파트,3110109,RESIDENT,1644.0
2209,홍지문,3110531,RESIDENT,1644.0
2210,암사역 4번(삼성광나루아파트),3111054,RESIDENT,1644.0
2211,성수1가1동주민센터,3110127,WORKING,1641.0
2212,신정역 1번,3110611,WORKING,1641.0
2213,한영중고,3111086,WORKING,1639.0
2214,대림역 5번,3110766,WORKING,1638.0
2215,아현시장,3130198,WORKING,1638.0
2216,언주역 8번,3110956,RESIDENT,1636.0
2217,도신초등학교,3110776,WORKING,1633.0
2218,서울시립대,3110210,WORKING,1632.0
2219,화랑대철도공원,3110442,WORKING,1631.0
2220,아현역 2번,3110532,WORKING,1629.0
2221,서초중학교,3110925,WORKING,1627.0
2222,강서고등학교,3110618,WORKING,1624.0
2223,숭실대입구역 4번,3110839,WORKING,1619.0
2224,봉천역 4번(봉천110안전센터),3110884,WORKING,1619.0
2225,서울대입구역 8번,3110897,WORKING,1613.0
2226,퇴계로5가,3120035,RESIDENT,1612.0
2227,낙원시장(낙원지하시장(대일상가)),3130004,WORKING,1612.0
2228,도산공원북측,3110962,WORKING,1610.0
2229,불광역 8번,3110487,WORKING,1607.0
2230,오류동역 3번,3110689,WORKING,1606.0
2231,돌곶이역 8번,3110331,WORKING,1603.0
2232,시흥4동주민센터(서울신흥초등학교),3110750,WORKING,1601.0
2233,강북구청,3110367,WORKING,1592.0
2234,청량종합도매시장,3130091,WORKING,1592.0
2235,경리단길남측,3110085,WORKING,1591.0
2236,홍릉시장,3110199,WORKING,1588.0
2237,NH농협은행 상도동지점,3110827,WORKING,1587.0
2238,방신전통시장,3130213,WORKING,1587.0
2239,공덕래미안3차아파트,3110583,WORKING,1579.0
2240,신방화역 8번,3110639,WORKING,1579.0
2241,남가좌파출소,3110502,WORKING,1577.0
2242,성수대교남단,3120195,RESIDENT,1572.0
2243,고척골목시장상점가(그라운드 고척),3130227,WORKING,1571.0
2244,응봉산,3110113,WORKING,1570.0
2245,영등포시장역 1번,3110783,WORKING,1570.0
2246,천호역 6번,3111051,WORKING,1566.0
2247,성신여대입구역 7번,3110301,WORKING,1565.0
2248,서울시흥동우체국(홈플러스시흥점),3120133,WORKING,1561.0
2249,응암동우체국,3110471,WORKING,1558.0
2250,시영2단지 무지개종합상가(중계 무지개2단지아파트상가),3130156,RESIDENT,1556.0
2251,사당1동먹자골목상점가(사당1동먹자골목),3130274,WORKING,1554.0
2252,신월3동주민센터,3110593,WORKING,1552.0
2253,응암역,3120087,WORKING,1552.0
2254,까치산시장,3130219,WORKING,1551.0
2255,답십리초등학교,3110212,WORKING,1550.0
2256,고덕동성당,3111088,WORKING,1549.0
2257,답십리시장,3130100,RESIDENT,1548.0
2258,강남골목시장,3130275,RESIDENT,1548.0
2259,암사역 2번(서울강동초등학교),3111060,WORKING,1548.0
2260,월곡역 4번,3110324,WORKING,1546.0
2261,쌍문역1번(쌍리단길),3110396,WORKING,1546.0
2262,청량리전통시장,3130095,WORKING,1546.0
2263,상수역 4번,3110561,WORKING,1541.0
2264,마전교지하쇼핑센터(구 한일상가),3130009,WORKING,1538.0
2265,용두초등학교,3110185,RESIDENT,1536.0
2266,도곡2동주민센터(대치중학교),3110978,RESIDENT,1536.0
2267,신한은행 방학동지점,3110395,WORKING,1536.0
2268,옥수터널,3110103,RESIDENT,1532.0
2269,청량리농수산물시장,3130092,RESIDENT,1528.0
2270,백운시장,3130144,RESIDENT,1524.0
2271,대림중앙 골목형상점가,3130242,RESIDENT,1524.0
2272,KT구로지사,3110853,WORKING,1523.0
2273,남부초등학교,3110868,WORKING,1519.0
2274,정독도서관,3110017,WORKING,1518.0
2275,국민은행방학지점,3110393,WORKING,1512.0
2276,미성동주민센터,3110857,WORKING,1510.0
2277,공항시장,3130212,RESIDENT,1508.0
2278,공항시장역 3번,3110635,WORKING,1508.0
2279,서초우방유쉘아파트,3110928,WORKING,1508.0
2280,수궁동주민센터,3110686,WORKING,1507.0
2281,상도전통시장,3130268,WORKING,1497.0
2282,다산성곽길,3110047,WORKING,1492.0
2283,성동구보건소,3110117,WORKING,1492.0
2284,석계역 1번,3110421,WORKING,1492.0
2285,관악신사시장,3130279,WORKING,1486.0
2286,KT금천빌딩(금천구시설관리공단),3110742,WORKING,1479.0
2287,우장산힐스테이트,3110650,WORKING,1476.0
2288,정릉우체국,3110295,WORKING,1471.0
2289,성신여대입구역 1번,3110303,WORKING,1466.0
2290,서울고교교차로,3120168,RESIDENT,1464.0
2291,관악소방서(문영여고),3110893,WORKING,1460.0
2292,시흥3동 우편취급국,3110739,WORKING,1459.0
2293,석촌고분역 3번,3111008,WORKING,1459.0
2294,신곡초등학교,3110670,WORKING,1455.0
2295,목동역 5번,3110621,WORKING,1454.0
2296,호림박물관(성보고등학교),3110860,WORKING,1449.0
2297,창동중학교,3110412,RESIDENT,1444.0
2298,신길대성유니드아파트,3110780,WORKING,1444.0
2299,신정네거리역 4번,3110613,RESIDENT,1436.0
2300,국기원,3110954,RESIDENT,1436.0
2301,화곡4동주민센터,3110675,WORKING,1436.0
2302,대왕초등학교(세곡동사거리서남측),3111000,RESIDENT,1432.0
2303,고덕 골목형상점가,3130326,WORKING,1430.0
2304,강남언주로,3130306,RESIDENT,1424.0
2305,자양골목전통시장(자양골목시장),3130081,WORKING,1417.0
2306,연트럴파크(연남동주민센터),3110562,WORKING,1413.0
2307,두산초등학교,3110728,WORKING,1413.0
2308,청량리청과물시장,3130094,WORKING,1413.0
2309,체부동홍종문가옥,3110013,RESIDENT,1412.0
2310,인사동,3120008,RESIDENT,1412.0
2311,시흥초등학교(시흥1동우체국),3110743,WORKING,1410.0
2312,경리단길북측,3110084,WORKING,1407.0
2313,수유북부시장옆,3110351,WORKING,1406.0
2314,둔촌역전통시장,3130323,WORKING,1405.0
2315,내방역 6번,3110914,RESIDENT,1404.0
2316,대흥동주민센터,3110575,WORKING,1404.0
2317,남성사계시장(남성시장),3130273,WORKING,1403.0
2318,우이천 계성교,3110362,WORKING,1399.0
2319,청량리농수산물시장,3130092,WORKING,1390.0
2320,충정로역 3번,3110538,WORKING,1386.0
2321,녹두거리(대학동),3120158,WORKING,1385.0
2322,강동성심병원,3111068,RESIDENT,1380.0
2323,홍지문,3110531,WORKING,1373.0
2324,방산종합시장(방산시장),3130035,RESIDENT,1368.0
2325,사가정역 1번,3110259,WORKING,1368.0
2326,신내역 2번,3110279,WORKING,1361.0
2327,KT월곡지사,3110318,WORKING,1360.0
2328,강북문화예술회관,3110348,WORKING,1358.0
2329,양화대교북단,3110546,WORKING,1355.0
2330,가산동주민센터,3110725,WORKING,1354.0
2331,금호역,3120048,WORKING,1354.0
2332,고척동성당,3110701,WORKING,1352.0
2333,어린이대공원역,3120054,WORKING,1352.0
2334,테크노상가(엘리시움),3130047,WORKING,1348.0
2335,중곡3동주민센터,3110158,WORKING,1345.0
2336,오산중학교,3110094,RESIDENT,1344.0
2337,난곡중학교,3110751,WORKING,1342.0
2338,북한산우이역 2번,3110341,WORKING,1338.0
2339,신풍역 1번,3110804,WORKING,1337.0
2340,덕의초등학교,3110699,WORKING,1332.0
2341,선일여고,3110458,WORKING,1329.0
2342,우리시장,3130247,RESIDENT,1328.0
2343,동대부여고,3110170,WORKING,1328.0
2344,구로4동주민센터,3110714,WORKING,1322.0
2345,난향초등학교,3110859,WORKING,1319.0
2346,대림중앙시장,3130244,WORKING,1315.0
2347,노량진초등학교,3110832,WORKING,1312.0
2348,뚝도시장,3130073,WORKING,1311.0
2349,화곡초등학교,3110658,WORKING,1309.0
2350,수색성당,3110444,WORKING,1308.0
2351,솔밭공원역 2번,3110345,WORKING,1306.0
2352,영등포시장역 3번,3110788,RESIDENT,1304.0
2353,망우본동주민센터,3110278,WORKING,1302.0
2354,청담역 12번,3110990,WORKING,1302.0
2355,경찰병원역 3번,3111025,WORKING,1301.0
2356,청계산입구역 2번(내곡동주민센터),3110947,RESIDENT,1300.0
2357,장안중학교,3110251,WORKING,1299.0
2358,청계산원터골,3110946,WORKING,1299.0
2359,정릉시장,3130117,WORKING,1299.0
2360,홍익지구대,3110555,WORKING,1298.0
2361,마장지하차도,3110119,WORKING,1297.0
2362,지향초등학교,3110603,RESIDENT,1296.0
2363,가산동우체국,3110729,WORKING,1296.0
2364,방화역 2번,3110636,WORKING,1290.0
2365,등촌역 1번,3110677,WORKING,1289.0
2366,신구중학교,3110959,RESIDENT,1288.0
2367,답십리시장,3130100,WORKING,1287.0
2368,영천시장,3130182,RESIDENT,1284.0
2369,금천파출소,3110734,RESIDENT,1280.0
2370,동대문문구완구거리(동대문문구완구시장),3130018,WORKING,1278.0
2371,창동신창시장,3130149,WORKING,1276.0
2372,삼성중앙역 5번,3110991,RESIDENT,1272.0
2373,신림역 1번,3110880,WORKING,1272.0
2374,장스여성병원,3110273,WORKING,1270.0
2375,불광역 7번,3110481,WORKING,1267.0
2376,광진경찰서,3110160,WORKING,1266.0
2377,석계역 7번,3110335,WORKING,1262.0
2378,잠실나루역,3111011,RESIDENT,1260.0
2379,경동광성상가(경동시장),3130087,WORKING,1257.0
2380,금천어울림복지센터,3110733,WORKING,1256.0
2381,남성역골목시장,3130271,WORKING,1254.0
2382,난곡 골목형상점가,3130282,RESIDENT,1252.0
2383,GS강동자이아파트,3111083,WORKING,1251.0
2384,화곡본동시장,3130217,RESIDENT,1248.0
2385,신월1파출소,3110599,WORKING,1245.0
2386,불광중학교,3110491,WORKING,1242.0
2387,한아름시장,3130079,RESIDENT,1236.0
2388,경창시장,3130204,WORKING,1236.0
2389,도봉산역 1번,3110406,WORKING,1231.0
2390,연산군묘,3110386,RESIDENT,1228.0
2391,홍대소상공인상점가,3130190,RESIDENT,1228.0
2392,서울금융고등학교,3110592,WORKING,1228.0
2393,청량리종합시장,3130090,WORKING,1225.0
2394,회기역 2번,3110222,RESIDENT,1224.0
2395,장안현대홈타운1차아파트,3110230,WORKING,1224.0
2396,아현가구거리상점가,3130181,WORKING,1222.0
2397,황학동벼룩시장,3110055,RESIDENT,1220.0
2398,관악우성아파트,3110896,WORKING,1220.0
2399,러스크서울병원,3110277,WORKING,1218.0
2400,사직공원(한국사회과학도서관),3110007,WORKING,1217.0
2401,가리봉파출소,3110721,WORKING,1215.0
2402,삼성산자연공원(서울금천초등학교),3110754,WORKING,1215.0
2403,수유초등학교,3110360,WORKING,1214.0
2404,낙원시장(낙원지하시장(대일상가)),3130004,RESIDENT,1212.0
2405,만리재,3110590,WORKING,1212.0
2406,이태원역 북측,3110086,WORKING,1211.0
2407,충신시장,3130011,WORKING,1211.0
2408,상월곡역 2번,3110327,WORKING,1208.0
2409,장충동족발거리(남소영길),3120036,RESIDENT,1204.0
2410,청량리수산시장,3130089,RESIDENT,1200.0
2411,태능엔터피아(태릉시장),3130108,RESIDENT,1200.0
2412,금천구립가산도서관,3110724,WORKING,1198.0
2413,신정네거리역 4번,3110613,WORKING,1195.0
2414,연신내역 7번,3110465,WORKING,1193.0
2415,강동구청(강동구청역 2번),3111050,WORKING,1193.0
2416,꿈의숲 장곡 골목형상점가,3130123,RESIDENT,1192.0
2417,장로회신학대학교,3110178,WORKING,1190.0
2418,고려대역 4번,3110193,WORKING,1189.0
2419,영락고등학교,3110885,WORKING,1189.0
2420,염리초등학교,3110581,RESIDENT,1188.0
2421,문래역 3번,3110764,RESIDENT,1188.0
2422,관악소방서(문영여고),3110893,RESIDENT,1184.0
2423,은평요양병원,3110467,WORKING,1179.0
2424,고려대역 6번,3110191,WORKING,1177.0
2425,공항시장역 1번,3110630,WORKING,1176.0
2426,사가정시장,3130112,WORKING,1176.0
2427,용두초등학교,3110185,WORKING,1174.0
2428,방배동사이길,3110912,RESIDENT,1172.0
2429,사가정역,3120068,WORKING,1169.0
2430,신길6동주민센터,3110812,WORKING,1167.0
2431,가좌역 2번,3110553,WORKING,1165.0
2432,고속터미널(고속터미널역),3120167,RESIDENT,1164.0
2433,이대역 5번,3110582,WORKING,1163.0
2434,왕십리역 9번,3110118,WORKING,1162.0
2435,영천시장,3130182,WORKING,1159.0
2436,상수역 3번,3110563,WORKING,1156.0
2437,떡전교사거리,3110203,WORKING,1148.0
2438,망우역 2번,3110267,WORKING,1146.0
2439,"숙대입구역(남영역, 남영동)",3120042,RESIDENT,1144.0
2440,불광역,3120092,WORKING,1138.0
2441,신림현대아파트,3110879,WORKING,1137.0
2442,천일초등학교,3111065,WORKING,1134.0
2443,연서시장,3130168,RESIDENT,1132.0
2444,가산디지털단지역 1번 출입구,3110723,WORKING,1132.0
2445,우림골목시장,3130115,WORKING,1132.0
2446,영등포시장기계공구상가,3130257,WORKING,1128.0
2447,상계역전종합상가,3130158,WORKING,1127.0
2448,강서새말어린이공원,3110661,WORKING,1122.0
2449,성대전통시장(성대시장),3130261,WORKING,1121.0
2450,신림우방아파트,3110864,WORKING,1118.0
2451,광흥창역 6번,3110567,WORKING,1117.0
2452,본마을노인복지센터(서초구립내곡도서관),3110945,RESIDENT,1116.0
2453,신성시장(신성골목시장),3130084,WORKING,1116.0
2454,한남초등학교,3110097,WORKING,1114.0
2455,상도역 1번,3110835,WORKING,1114.0
2456,신대방삼거리역 1번,3110825,WORKING,1109.0
2457,총신대학교,3120155,WORKING,1109.0
2458,강북종합전통시장(강북종합골목시장),3130139,WORKING,1109.0
2459,광흥창역 6번,3110567,RESIDENT,1108.0
2460,천호초등학교,3111070,WORKING,1107.0
2461,홍제역 4번,3110521,WORKING,1104.0
2462,상계제일중학교,3110436,WORKING,1096.0
2463,선사초등학교,3111055,WORKING,1094.0
2464,시흥3동 우편취급국,3110739,RESIDENT,1092.0
2465,신길3동주민센터,3110787,WORKING,1092.0
2466,청평화시장,3130050,WORKING,1090.0
2467,상왕십리역 6번,3110110,WORKING,1089.0
2468,도봉구보건소,3110400,WORKING,1089.0
2469,KB국민은행 서강지점,3110570,WORKING,1086.0
2470,서울과학기술대,3110435,RESIDENT,1084.0
2471,문래역 3번,3110764,WORKING,1084.0
2472,역촌역 3번,3110484,WORKING,1077.0
2473,영동대교남단,3110987,WORKING,1076.0
2474,돈암시장(돈암제일시장),3130120,WORKING,1075.0
2475,송정역 4번,3110629,WORKING,1074.0
2476,영진시장,3130187,RESIDENT,1068.0
2477,신림종합시장,3130280,RESIDENT,1064.0
2478,자하문터널,3110009,WORKING,1064.0
2479,대림갑을명가아파트,3110779,RESIDENT,1060.0
2480,예술인마을,3110847,WORKING,1060.0
2481,제일시장,3130170,WORKING,1060.0
2482,군자역 5번,3110156,WORKING,1058.0
2483,도봉역 3번,3110411,WORKING,1055.0
2484,대광초등학교,3110309,WORKING,1049.0
2485,수유동우체국,3110353,WORKING,1047.0
2486,연희세브란스병원,3110524,RESIDENT,1044.0
2487,면목역 2번,3110264,WORKING,1041.0
2488,중곡초등학교,3110253,WORKING,1040.0
2489,독산동정훈단지,3110745,WORKING,1040.0
2490,경신고등학교,3110022,WORKING,1039.0
2491,해방촌예술마을,3110080,WORKING,1037.0
2492,유진상가,3130176,RESIDENT,1036.0
2493,고대앞사거리,3110190,WORKING,1036.0
2494,양지어린이공원,3110848,WORKING,1030.0
2495,열정도,3110072,WORKING,1028.0
2496,장훈고등학교,3110809,WORKING,1027.0
2497,휘문고교사거리,3120223,RESIDENT,1024.0
2498,쌍문초등학교,3110387,WORKING,1021.0
2499,가좌역 3번,3110497,RESIDENT,1020.0
2500,돌곶이역 1번,3110330,WORKING,1017.0
2501,인헌고등학교(인헌중학교),3110901,WORKING,1016.0
2502,국립정신건강센터,3110165,WORKING,1015.0
2503,영등포구청역 6번,3110770,WORKING,1014.0
2504,둔촌동역 4번,3111064,WORKING,1013.0
2505,원신초등학교(구세군관악영문교회),3110874,WORKING,1012.0
2506,영등포푸르지오아파트,3110785,WORKING,1011.0
2507,강남시장(강남구 강남시장),3130302,RESIDENT,1008.0
2508,양목초등학교,3110616,WORKING,1008.0
2509,용산세무서,3110070,WORKING,1006.0
2510,망원시장,3130186,WORKING,1001.0
2511,계상초등학교,3110425,WORKING,1000.0
2512,염리초등학교,3110581,WORKING,1000.0
2513,마포경찰서,3110585,WORKING,1000.0
2514,정릉북한산국립공원입구,3110284,WORKING,997.0
2515,신월중앙시장,3130218,WORKING,996.0
2516,명일전통시장,3130325,WORKING,995.0
2517,당산역 8번,3110786,WORKING,993.0
2518,광운대역 1번,3110420,WORKING,992.0
2519,오거리공원,3110254,WORKING,990.0
2520,연신내역 3번,3110480,WORKING,989.0
2521,고척골목시장상점가(그라운드 고척),3130227,RESIDENT,988.0
2522,국제신학대학원대학교(남서울중학교),3110867,WORKING,988.0
2523,신내역 1번,3110271,RESIDENT,984.0
2524,동덕여대,3110321,RESIDENT,984.0
2525,이수역 9번,3110852,WORKING,982.0
2526,남문시장,3130233,WORKING,982.0
2527,마장지하차도,3110119,RESIDENT,980.0
2528,아현역 1번,3110530,RESIDENT,980.0
2529,동성타워프라자,3130116,RESIDENT,980.0
2530,우리은행응암동지점,3110488,WORKING,980.0
2531,삼각지역 14번,3110076,WORKING,979.0
2532,갈현건영아파트,3110462,WORKING,974.0
2533,송화벽화시장(송화골목시장),3130214,WORKING,970.0
2534,이경시장,3130103,RESIDENT,968.0
2535,응암오거리상점가,3130163,WORKING,968.0
2536,독산2동주민센터,3110741,WORKING,961.0
2537,홍익대,3110565,WORKING,960.0
2538,가오리역 1번,3110357,WORKING,958.0
2539,삼성중앙역 7번,3110986,WORKING,957.0
2540,면목동우체국,3110266,WORKING,956.0
2541,방아다리근린공원(횃불트리니티신학대학원대학교),3110937,WORKING,955.0
2542,남부종합시장,3130296,WORKING,953.0
2543,올림픽대교북단,3120061,RESIDENT,952.0
2544,푸른터시장(기능상실),3130234,RESIDENT,952.0
2545,봉천제일종합시장,3130291,RESIDENT,952.0
2546,동묘앞역 2번,3110035,WORKING,951.0
2547,응암1동주민센터,3110478,WORKING,951.0
2548,내를건너서숲으로도서관,3110446,WORKING,949.0
2549,문정동성당,3111033,WORKING,949.0
2550,인왕시장(홍제골목형상점가),3130177,RESIDENT,948.0
2551,황학동주방가구거리상점가,3130054,WORKING,943.0
2552,답십리 건축자재시장,3130097,WORKING,942.0
2553,길음역 10번,3110310,RESIDENT,940.0
2554,상봉역 7번,3110257,WORKING,940.0
2555,구로나눔길,3110716,WORKING,939.0
2556,중랑역 2번,3110239,RESIDENT,936.0
2557,서울시립영등포장애인복지관,3110806,WORKING,934.0
2558,암사역 4번(삼성광나루아파트),3111054,WORKING,933.0
2559,수유1동주민센터,3110352,WORKING,932.0
2560,면목5동주민센터,3110242,WORKING,926.0
2561,해방촌 남동측,3110081,WORKING,925.0
2562,길음역 7번,3110307,RESIDENT,924.0
2563,숭인시장,3130140,RESIDENT,924.0
2564,KC대학교,3110666,WORKING,923.0
2565,구산역 1번,3110473,WORKING,922.0
2566,대동초등학교,3110775,WORKING,921.0
2567,고척중학교,3110704,WORKING,918.0
2568,관악해태어린이공원,3110886,WORKING,918.0
2569,논현로18길,3110977,WORKING,912.0
2570,둔촌푸르지오아파트,3111081,RESIDENT,908.0
2571,신곡종합시장(신월6동 골목시장),3130205,WORKING,905.0
2572,"신월7동 골목시장(약수시장, 우성상가)",3130200,RESIDENT,904.0
2573,대신시장,3130259,RESIDENT,904.0
2574,옥수터널,3110103,WORKING,902.0
2575,국민은행방학지점,3110393,RESIDENT,900.0
2576,서울독일학교,3110098,RESIDENT,896.0
2577,우리은행체육관,3110329,WORKING,894.0
2578,청량리수산시장,3130089,WORKING,886.0
2579,남정초등학교,3110065,RESIDENT,884.0
2580,마포경찰서,3110585,RESIDENT,884.0
2581,개포지하차도 북측,3110993,RESIDENT,884.0
2582,답십리현대시장,3130101,RESIDENT,884.0
2583,당고개역 2번,3110437,WORKING,884.0
2584,안암역,3120074,WORKING,881.0
2585,답십리현대시장,3130101,WORKING,879.0
2586,밤나무골시장,3130122,RESIDENT,876.0
2587,구산역 2번,3110466,WORKING,876.0
2588,송중초등학교,3110374,WORKING,875.0
2589,백석중학교,3110672,WORKING,870.0
2590,덕수교,3110356,WORKING,866.0
2591,연신내역 4번,3110472,WORKING,866.0
2592,마포시장,3130197,WORKING,866.0
2593,고덕중학교(고덕2동주민센터),3111087,WORKING,861.0
2594,미아사거리,3120073,WORKING,861.0
2595,면곡골목시장,3130082,RESIDENT,860.0
2596,돈암시장(돈암제일시장),3130120,RESIDENT,860.0
2597,수송초등학교,3110376,WORKING,847.0
2598,수유역 2번,3110373,WORKING,846.0
2599,중곡역 3번,3110161,WORKING,845.0
2600,목사랑시장(목4동시장),3130209,WORKING,844.0
2601,양천향교역 2번,3110652,WORKING,842.0
2602,중곡1동주민센터,3110153,WORKING,841.0
2603,상계2동주민센터,3110426,WORKING,840.0
2604,난우중학교,3110866,WORKING,837.0
2605,잠원역,3110927,RESIDENT,836.0
2606,신영시장,3130202,WORKING,836.0
2607,중곡어린이공원,3110152,WORKING,835.0
2608,구로119안전센터,3110709,WORKING,833.0
2609,신풍역 3번,3110791,RESIDENT,832.0
2610,경기고교사거리(경기고교앞사거리),3120216,RESIDENT,832.0
2611,우이골목시장(우이시장),3130133,WORKING,829.0
2612,목4동주민센터,3110619,WORKING,826.0
2613,관성묘,3110044,RESIDENT,824.0
2614,KT대방빌딩,3110797,RESIDENT,824.0
2615,방배역 1번,3110923,WORKING,824.0
2616,마천중앙시장,3130317,WORKING,821.0
2617,용두사거리,3110184,RESIDENT,820.0
2618,중계초등학교,3110430,WORKING,820.0
2619,강서구청옆,3110664,WORKING,820.0
2620,홍익지구대,3110555,RESIDENT,816.0
2621,신성시장(신성골목시장),3130084,RESIDENT,816.0
2622,창덕궁,3110019,RESIDENT,812.0
2623,영등포전통시장,3130255,WORKING,812.0
2624,돌곶이역 5번,3110333,WORKING,811.0
2625,화곡본동시장,3130217,WORKING,811.0
2626,신노량진시장(기능상실),3130263,RESIDENT,808.0
2627,목동센트럴아이파크앞,3110605,WORKING,806.0
2628,송정체육공원,3110138,WORKING,799.0
2629,선정중학교,3110454,WORKING,796.0
2630,서강대학교,3110574,WORKING,793.0
2631,면목골목시장(면목시장),3130110,WORKING,792.0
2632,발바닥공원,3110392,WORKING,790.0
2633,용마문화복지센터,3110269,WORKING,787.0
2634,성동구립금호도서관,3110108,WORKING,785.0
2635,삼각산119안전센터,3110354,RESIDENT,784.0
2636,당산역 13번,3110773,WORKING,783.0
2637,백산초등학교,3110748,WORKING,781.0
2638,"동원전통종합시장(동원시장, 동원전통시장 상점가)",3130111,WORKING,781.0
2639,홍제3동주민센터,3110529,WORKING,780.0
2640,신대방역 1번,3110858,WORKING,779.0
2641,서서울호수공원,3110596,WORKING,774.0
2642,장안교,3110231,RESIDENT,772.0
2643,관악우성아파트,3110896,RESIDENT,772.0
